,statistics.Mean,statistics.SD,statistics.Naive.SE,statistics.Time.series.SE,quantiles.2.5.,quantiles.25.,quantiles.50.,quantiles.75.,quantiles.97.5.
lambda1[15],-0.775522891,0.838084119,0.006842928,0.052934107,-2.723877214,-1.160761478,-0.664032742,-0.227744085,0.448051718
lambda1[16],0.6568419,5.836209933,0.047652455,0.178630859,-10.75285537,-0.957984921,0.255758947,2.207453223,13.61750176
lambda1[17],1.096896446,6.439337968,0.052576974,0.314401379,-10.09022519,-0.904467256,0.269798579,2.35520659,16.71649614
lambda1[18],0.47304655,6.332796198,0.051707064,0.233876656,-11.76065389,-1.017760094,0.216570448,2.127471058,13.08471297
lambda1[19],-4.12666663,5.035956044,0.041118409,0.327018251,-18.85958823,-5.154962251,-2.643041398,-1.105085135,0.162276061
lambda1[20],0.864642725,5.565981461,0.045446048,0.190985713,-9.564246579,-0.995159364,0.24175174,2.235754494,14.19081836
lambda1[21],1.013610767,6.004155617,0.049023725,0.189538237,-10.13754488,-0.884126193,0.312153525,2.434274664,15.56074258
lambda1[22],-1.621418669,1.29922989,0.010608168,0.067646496,-4.428977891,-2.395875301,-1.534741145,-0.697428954,0.460559179
lambda1[23],-2.834368247,4.859696839,0.039679259,0.286798434,-16.58741899,-3.862631544,-1.266054799,-0.028757329,1.635365671
lambda1[24],0.668802823,5.72687177,0.046759712,0.167488162,-10.7363573,-1.034415647,0.253512423,2.212112546,14.02944536
lambda2[1],-0.148970036,1.541047649,0.012582601,0.044186547,-3.476051901,-0.420500096,-0.024134031,0.270165967,2.520043949
lambda2[2],-0.0216667,0.846466728,0.006911372,0.038161668,-1.828035868,-0.314901143,-0.008929662,0.284122198,1.792993801
lambda2[3],0.299375318,1.310183969,0.010697607,0.048148943,-1.584872315,-0.191509623,0.077271144,0.519173091,3.462574543
lambda2[4],-0.160122733,1.260869464,0.010294956,0.027731105,-3.338829412,-0.439497843,-0.037196751,0.257556657,2.256830638
lambda2[5],-0.08684562,1.431123183,0.011685072,0.053670075,-3.177702014,-0.419319347,-0.027828589,0.283398825,2.636079816
lambda2[6],0.010761093,1.242625865,0.010145998,0.030933515,-2.551052306,-0.345190735,-0.006389489,0.322521291,2.690061987
lambda2[7],-0.239667487,1.641730451,0.013404673,0.063562173,-3.866851305,-0.433023659,-0.04317484,0.255908552,2.171528036
lambda2[8],0.636791603,1.314511582,0.010732942,0.071755669,-0.730026617,-0.031869405,0.235602567,0.89496864,4.060065901
lambda2[9],0.469727675,1.016765039,0.008301852,0.055205623,-0.887149309,-0.051053924,0.203830069,0.785995099,3.137452888
lambda2[10],-0.504955175,0.855601943,0.006985961,0.055999362,-2.662670271,-0.809591428,-0.285437835,-0.002386316,0.612297195
lambda2[11],0.476340085,1.083802242,0.008849208,0.058668648,-1.045756156,-0.082251109,0.177683133,0.805765419,3.379381815
lambda2[12],0.189676459,1.211115866,0.00988872,0.030590991,-1.878342712,-0.231897661,0.049169197,0.456288188,3.236381302
lambda2[13],-0.14741719,1.354489468,0.01105936,0.030694038,-3.19547822,-0.436684727,-0.040989488,0.253149297,2.418271406
lambda2[14],-0.121736162,1.347880988,0.011005402,0.033850369,-3.168928668,-0.423297575,-0.029397403,0.278822064,2.378990938
lambda2[15],-0.164587115,1.330474932,0.010863282,0.036703202,-3.238034961,-0.443998665,-0.030794795,0.266496835,2.16216212
lambda2[16],-0.144542169,1.429595952,0.011672602,0.040014305,-3.274868864,-0.430446926,-0.029274943,0.270304193,2.429646286
lambda2[17],-0.01298329,1.42050355,0.011598363,0.037077542,-2.742295698,-0.373511934,-0.015315264,0.31263223,2.776923768
lambda2[18],-0.118772782,1.40435512,0.011466512,0.03659024,-3.324935797,-0.414138576,-0.027695795,0.282991388,2.478687962
lambda2[19],-0.11906686,1.388592262,0.011337808,0.049168961,-3.315970514,-0.446378395,-0.032881373,0.271799273,2.476781592
lambda2[20],-0.193172901,1.486987395,0.012141201,0.068451868,-3.581571114,-0.430096384,-0.028718584,0.27150024,2.189189606
lambda2[21],0.317579537,0.980620894,0.008006736,0.044507435,-1.336912792,-0.138536898,0.10806007,0.663317747,2.78436145
lambda2[22],-0.129565478,1.349125659,0.011015565,0.032345558,-3.284851598,-0.436709636,-0.030673874,0.275180497,2.456573722
lambda2[23],0.028078155,1.278088003,0.010435545,0.036744576,-2.517699865,-0.345897023,0.000589682,0.333428412,2.757123754
lambda2[24],-0.114258225,1.340376844,0.010944131,0.037510518,-3.265679566,-0.406090859,-0.025390971,0.282117261,2.427709157
